,encoded_strata_race_label_0,encoded_strata_race_label_1,encoded_strata_race_label_2,encoded_strata_race_label_3,encoded_strata_race_label_4,encoded_strata_race_label_5,encoded_strata_sex_label_0,encoded_strata_sex_label_1,encoded_strata_sex_label_2,encoded_geo_strata_region_0,encoded_geo_strata_region_1,encoded_geo_strata_region_2,encoded_geo_strata_region_3,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Cancer | Lung Cancer Deaths,Deaths | Motor Vehicle Deaths,Heat and Disasters | Community Social Vulnerability to Climate Disasters,Income | Per-capita Household Income,Mental Health | Adult Mental Distress,Respiratory Infection | New Tuberculosis Cases
0,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2010,35.9764409,8.533844633,28.32369942,31387.0,10.1,6.5
1,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2010,27.7824158,4.109670849,31.180874763399355,26942.498161601452,12.014296879163041,4.7857421979076005
2,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2010,47.84770899,13.02870944,31.180874763399355,26942.498161601452,12.014296879163041,4.7857421979076005
3,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2010,20.388515514942412,11.056602667990079,31.180874763399355,31998.0,12.014296879163041,4.7857421979076005
4,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2010,29.24903710850388,5.566441028,31.180807733962148,26804.474093678396,12.014291296972281,4.785728242430702
5,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2010,27.224716806556486,13.468130456702236,31.180807733962148,26804.474093678396,12.014291296972281,4.785728242430702
6,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2010,51.94070369,9.57577561225,31.180874763399355,19782.0,12.014296879163041,4.7857421979076005
7,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2010,42.64307796,3.695052457,31.180807733962148,18390.69514556209,12.014291296972281,4.785728242430702
8,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2010,66.93026818,15.556556774999999,31.180807733962148,18390.69514556209,12.014291296972281,4.785728242430702
9,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2010,22.17212176,9.725707294,31.180874763399355,16570.0,12.014296879163041,4.7857421979076005
10,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2010,17.24144602,3.736869326,31.180807733962148,14346.843016749854,12.014291296972281,4.785728242430702
11,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2010,27.95463135,15.59411179,31.180807733962148,14346.843016749854,12.014291296972281,4.785728242430702
12,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2010,46.860325101428565,8.695480120428572,31.180874763399355,19801.0,12.014296879163041,4.7857421979076005
13,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2010,38.94136296,8.509247251,31.180874763399355,44166.0,12.014296879163041,4.7857421979076005
14,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2010,29.5733417,5.043600583,31.180807733962148,36266.87973143395,12.014291296972281,4.785728242430702
15,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2010,52.31478343,11.93549962,31.180807733962148,36266.87973143395,12.014291296972281,4.785728242430702
16,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2011,34.39627128,8.901790665,28.32369942,31387.0,10.1,4.9
17,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2011,26.77719818,3.928297747,31.5418947056836,27802.993164912034,12.557105828465923,3.7000213041702916
