,encoded_strata_race_label_0,encoded_strata_race_label_1,encoded_strata_race_label_2,encoded_strata_race_label_3,encoded_strata_race_label_4,encoded_strata_race_label_5,encoded_strata_sex_label_0,encoded_strata_sex_label_1,encoded_strata_sex_label_2,encoded_geo_strata_region_0,encoded_geo_strata_region_1,encoded_geo_strata_region_2,encoded_geo_strata_region_3,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Cancer | Breast Cancer Deaths,Deaths | Maternal Deaths,"Health Insurance | Uninsured, Child",Income | Households with Higher-Incomes,Life Expectancy at Birth | Life Expectancy,Respiratory Infection | COVID-19 Deaths,Transportation | Public Transportation Use
0,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2010,19.97068927,16.82868955,7.5391952218,51.89652475,78.58228216200003,81.63199519400001,4.673878794
1,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2010,22.045214814,26.548230787999998,7.539195221799999,49.381717372,81.01627650400002,64.41993879,2.7980668254000003
2,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2010,22.045214814,26.548230787999998,7.539195221799999,49.381717372,75.84261704000001,106.694299706,2.7980668254000003
3,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2010,19.48432152561116,43.761578774,8.8048987744,49.381717372,80.88082142,122.230847356,2.7980668254000003
4,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2010,19.48432152561116,43.761578774,8.804898774400002,49.381717372,82.16853798999999,90.53278523081961,2.7980668254000003
5,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2010,19.48432152561116,43.761578774,8.804898774400002,49.381717372,74.97438611400001,153.13154451294153,2.7980668254000003
6,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2010,39.89371387,64.9266329,6.3612263704,49.381717372,74.385483116,117.45394252799998,2.7980668254000003
7,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2010,32.45192255585381,52.145638608000006,6.3612263704,49.381717372,77.460569236,85.45108786599998,2.7980668254000003
8,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2010,32.45192255585381,52.145638608000006,6.3612263704,49.381717372,70.87810631800001,188.4885095,2.7980668254000003
9,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2010,8.807824841,20.48891678,12.5642213676,49.381717372,82.21960232686232,153.74106616,2.7980668254000003
10,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2010,15.025609326696538,22.340631541368996,12.564221367599998,49.381717372,83.3929012074899,129.082812875883,2.7980668254000003
11,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2010,15.025609326696538,22.340631541368996,12.564221367599998,49.381717372,78.87087265469191,201.45379964000003,2.7980668254000003
12,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2010,23.662365746000003,30.729113246000004,8.2573345394,49.381717372,77.509003068,83.143301404,2.7980668254000003
13,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2010,20.74383132,34.49716332333333,4.1375060194,49.381717372,78.869021116,57.979527368,2.7980668254000003
14,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2010,21.61053542,33.54935885844065,4.1375060194,49.381717372,81.281604384,48.794372544,2.7980668254000003
15,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2010,21.61053542,33.54935885844065,4.1375060194,49.381717372,76.1807187,73.09744846000001,2.7980668254000003
16,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2011,20.91776589,16.82868955,7.539195221799999,51.89652475,80.50109886,81.63199519400001,4.673878794
17,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2011,22.53729079,26.548230788,7.539195221799999,49.381717372,82.45927815,64.41993879,2.7980668254000003
18,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2011,22.53729079,26.548230788,7.539195221799999,49.381717372,78.22134324,106.69429970600001,2.7980668254000003
19,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2011,21.334819176048303,39.079553418,8.8048987744,49.381717372,80.88082142,122.23084735600001,3.1085338584
20,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2011,21.195464488742942,39.079553418,8.8048987744,49.381717372,82.16853799,90.59010085262761,3.1085338584
21,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2011,21.195464488742942,39.079553418,8.8048987744,49.381717372,74.97438611400001,153.45570209850098,3.1085338584
22,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2011,39.11484179,64.9266329,6.361226370400001,49.381717372,75.31647384,117.45394252799998,5.4666990452
23,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2011,32.731339448745175,52.145638608000006,6.361226370400001,49.381717372,78.2802917,85.45108786600001,5.4666990452
24,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2011,32.731339448745175,52.145638608000006,6.361226370400001,49.381717372,72.30786938,188.48850950000002,5.4666990452
25,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2011,10.1322591,20.48891678,12.5642213676,49.381717372,81.29923093,153.74106616,2.1753453788
26,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2011,15.568796942591076,22.340631312078735,12.5642213676,49.381717372,83.13909168,129.12566228142683,2.1753453788
27,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2011,15.568796942591076,22.340631312078735,12.5642213676,49.381717372,78.97747303,201.45379964,2.1753453788
28,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2011,23.722732387999997,26.443476608,8.2573345394,49.381717372,77.50900306799998,83.143301404,4.9279890314
29,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2011,21.78891126,34.49716332333333,4.1375060194,49.381717372,80.69948646,57.97952736800001,1.3541316512000001
30,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2011,21.85602309,35.157030847229066,4.1375060194,49.381717372,82.67058606,48.794372544000005,1.3541316512000001
31,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2011,21.85602309,35.157030847229066,4.1375060194,49.381717372,78.47511674,73.09744846000001,1.3541316512000001
32,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2012,21.71184809,16.82868955,7.5391952218,51.89652475,80.36717788,81.63199519400001,4.673878794
33,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2012,22.506280058,26.548230787999994,7.539195221800001,49.381717372,82.2135191,64.41993878999999,2.7980668254
34,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2012,22.506280058,26.548230787999994,7.539195221800001,49.381717372,78.32175576,106.694299706,2.7980668254
35,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2012,22.44944925,28.712200134000003,8.8048987744,49.381717372,81.13430285,122.23084735599998,3.1085338584000004
36,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2012,20.302963116666664,28.712200134000003,8.8048987744,49.381717372,84.09916622,90.65862468196525,3.1085338584
37,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2012,20.302963116666664,28.712200134000003,8.8048987744,49.381717372,79.611303764,153.85704014270686,3.1085338584
38,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2012,44.28433098,64.9266329,6.361226370400001,49.381717372,75.82067117,117.453942528,5.4666990451999995
39,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2012,35.13784449452116,52.145638608000006,6.3612263704,49.381717372,77.83185279,85.451087866,5.466699045200001
40,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2012,35.13784449452116,52.145638608000006,6.3612263704,49.381717372,73.7513485,188.48850950000002,5.466699045200001
41,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2012,13.9976978,20.48891678,12.5642213676,49.381717372,81.02969536,153.74106616000003,2.1753453788
42,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2012,16.685014236203763,22.340631083015914,12.5642213676,49.381717372,82.15248709,129.1782501686513,2.1753453788000003
43,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2012,16.685014236203763,22.340631083015914,12.5642213676,49.381717372,79.7832335,201.45379964000003,2.1753453788000003
44,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2012,25.955622976,36.655836652,8.2573345394,49.381717372,78.630354066,83.14330140399998,4.9279890314
45,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2012,21.27537129,34.49716332333333,4.1375060194,49.381717372,80.36207996,57.97952736799999,1.3541316512
46,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2012,21.37952775,33.911019265933994,4.1375060194,49.381717372,82.81363044,48.79437254399999,1.3541316512000001
47,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2012,21.37952775,33.911019265933994,4.1375060194,49.381717372,77.66173632,73.09744846000001,1.3541316512000001
48,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2013,20.72263379,16.82868955,9.210757003,60.91010001,80.16394266,81.631995194,3.926704648
49,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2013,22.418099746,26.548230787999998,7.539195221799999,55.060188542000006,82.37877015,64.41993879000002,2.3751159136
50,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2013,22.418099746,26.548230787999998,7.539195221799999,55.060188542000006,77.83498983,106.69429970600001,2.3751159136
51,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2013,22.11488952333857,49.187596154,4.82813749,55.060188542000006,78.99470932599999,122.23084735599998,6.128737731
52,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2013,22.07307733314255,49.187596154,8.8048987744,55.060188542000006,79.079463096,90.7419212667212,3.1085338584
53,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2013,22.07307733314255,49.187596154,8.8048987744,55.060188542000006,77.114736154,154.36684827170595,3.1085338584
54,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2013,39.91946424,64.9266329,8.637688349,55.060188542000006,75.87652238,117.45394252800001,8.32308792
55,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2013,33.45317093779348,52.145638608,6.3612263704,55.060188542000006,78.97535044,85.451087866,5.4666990451999995
56,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2013,33.45317093779348,52.145638608,6.3612263704,55.060188542000006,72.43956599,188.48850950000002,5.4666990451999995
57,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2013,17.90296933,20.48891678,13.97534761,55.060188542000006,81.94802209,153.74106615999997,4.120970422
