,encoded_strata_race_label_0,encoded_strata_race_label_1,encoded_strata_race_label_2,encoded_strata_race_label_3,encoded_strata_race_label_4,encoded_strata_race_label_5,encoded_strata_sex_label_0,encoded_strata_sex_label_1,encoded_strata_sex_label_2,encoded_geo_strata_region_0,encoded_geo_strata_region_1,encoded_geo_strata_region_2,encoded_geo_strata_region_3,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Births | Preterm Births,Deaths | Gun Deaths (Firearms),Education | Preschool Enrollment,Housing | Vacant Housing and Homelessness,Language and Nativity | Primarily Speak Spanish,"Racial Segregation Indices | Racial Segregation, White and Black",Substance Use | Opioid Overdose Deaths
0,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2010,10.299637706,7.79317832,42.98900322,8.080895145800001,16.368639728399998,57.92412466,5.316296067
1,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2010,10.299637705999999,2.424252248,43.892002948,8.080895145800001,16.3686397284,54.845629358,4.224055566
2,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2010,10.299637705999999,13.4383718,43.892002948,8.080895145800001,16.3686397284,54.845629358,6.417004384
3,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2010,8.890472659999997,14.690486344400002,43.892002948,8.080895145800001,16.3686397284,54.845629358,5.309870666
4,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2010,8.89047266,3.863406234,43.892002948,8.0808951458,16.368639728399998,54.845629358,8.4521670948
5,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2010,8.89047266,15.595649406999998,43.892002948,8.0808951458,16.368639728399998,54.845629358,11.132105919399999
6,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2010,13.666659912000002,11.23645566,43.892002948,8.080895145800001,16.3686397284,54.845629358,2.9511035330000004
7,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2010,13.666659912,3.931262673,43.892002948,8.0808951458,16.368639728399998,54.845629358,6.672368649941011
8,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2010,13.666659912,19.61465966,43.892002948,8.0808951458,16.368639728399998,54.845629358,6.809182663
9,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2010,9.3539451144,5.094668925,43.892002948,8.080895145800001,16.3686397284,54.845629358,3.28517431
10,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2010,9.3539451144,4.4498015422220565,43.892002948,8.0808951458,16.368639728399998,54.845629358,5.9273122426338745
11,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2010,9.3539451144,7.145543415,43.892002948,8.0808951458,16.368639728399998,54.845629358,4.272863082
12,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2010,9.3342531962,10.947041728800002,43.892002948,8.080895145800001,16.3686397284,54.845629358,7.342698927000001
13,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2010,9.0511434758,9.093862108,43.892002948,8.080895145800001,16.3686397284,54.845629358,7.158902615
14,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2010,9.0511434758,2.740325488,43.892002948,8.0808951458,16.368639728399998,54.845629358,5.966741308
15,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2010,9.0511434758,15.72979042,43.892002948,8.0808951458,16.368639728399998,54.845629358,8.366898792
16,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2011,10.299637706,8.42025155,42.98900322,8.0808951458,16.368639728399998,57.92412466,5.043283277
17,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2011,10.299637705999999,2.208961446,43.892002948,8.0808951458,16.368639728399998,54.845629358000004,3.29382593
18,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2011,10.299637705999999,15.12409835,43.892002948,8.0808951458,16.368639728399998,54.845629358000004,6.809763803
19,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2011,8.89047266,9.2079773224,43.892002948,8.0808951458,16.368639728399998,54.845629358000004,6.711554720000001
20,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2011,8.890472659999999,4.2337168316,43.892002948,8.0808951458,16.368639728399998,54.845629358000004,6.266471053
21,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2011,8.890472659999999,18.737397369999996,43.892002948,8.0808951458,16.368639728399998,54.845629358000004,8.437959212400001
22,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2011,13.666659912,11.41740226,43.892002948,8.0808951458,16.368639728399998,54.845629358000004,3.67680972225
23,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2011,13.666659912,5.3478190875,43.892002948,8.0808951458,16.368639728399998,54.845629358000004,7.88124652
24,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2011,13.666659912,20.12549083,43.892002948,8.0808951458,16.368639728399998,54.845629358000004,9.166728217
25,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2011,9.353945114399998,4.585681348,43.892002948,8.0808951458,16.368639728399998,54.845629358000004,3.159011684
26,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2011,9.353945114400002,6.345085176204829,43.892002948,8.0808951458,16.368639728399998,54.845629358000004,5.6158249363148105
27,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2011,9.353945114400002,6.874129255,43.892002948,8.0808951458,16.368639728399998,54.845629358000004,4.248625975
28,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2011,9.3342531962,15.4624055626,43.892002948,8.0808951458,16.368639728399998,54.845629358000004,6.8052679401999985
29,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2011,9.0511434758,10.45584884,43.892002948,8.0808951458,16.368639728399998,54.845629358000004,7.017534748
30,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2011,9.0511434758,2.637458713,43.892002948,8.0808951458,16.368639728399998,54.845629358000004,4.650212014
31,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2011,9.0511434758,18.9645885,43.892002948,8.0808951458,16.368639728399998,54.845629358000004,9.364077956
32,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2012,10.299637705999999,8.45881039,42.98900322,8.0808951458,16.3686397284,57.92412466,4.584204798
33,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2012,10.299637705999999,2.605125702,43.892002948,8.0808951458,16.3686397284,54.845629358,2.635376687
34,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2012,10.299637705999999,15.09871373,43.892002948,8.0808951458,16.3686397284,54.845629358,6.523956392
35,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2012,8.890472659999999,6.555915666400001,43.892002948,8.0808951458,16.3686397284,54.845629358,8.377738147199999
36,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2012,8.890472659999999,5.0671230498,43.892002948,8.0808951458,16.3686397284,54.845629358,3.7796217091999997
37,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2012,8.890472659999999,20.815451486,43.892002948,8.0808951458,16.3686397284,54.845629358,10.348226746600002
38,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2012,13.666659912,9.079522452,43.892002948,8.0808951458,16.3686397284,54.845629358,3.80922737225
39,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2012,13.666659912000004,6.20893058275,43.892002948,8.0808951458,16.3686397284,54.845629358,5.315648366522814
40,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2012,13.666659912000004,16.11696415,43.892002948,8.0808951458,16.3686397284,54.845629358,6.6349544495
41,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,2012,9.3539451144,3.660745937,43.892002948,8.0808951458,16.3686397284,54.845629358,3.795374709
42,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,2012,9.353945114399998,3.769956287243905,43.892002948,8.0808951458,16.3686397284,54.845629358,3.5916100666441024
43,False,False,False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,2012,9.353945114399998,4.946461575,43.892002948,8.0808951458,16.3686397284,54.845629358,5.293765188
44,False,False,False,False,False,True,True,False,False,False,False,True,False,1,0,0,0,2012,9.3342531962,17.4881626244,43.892002948,8.0808951458,16.3686397284,54.845629358,7.587571634800001
45,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2012,9.0511434758,11.34798785,43.892002948,8.0808951458,16.3686397284,54.845629358,5.882643029
46,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2012,9.0511434758,3.339622253,43.892002948,8.0808951458,16.3686397284,54.845629358,3.468504478
47,False,True,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2012,9.0511434758,20.43495565,43.892002948,8.0808951458,16.3686397284,54.845629358,8.289604761
48,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2013,10.299637705999999,8.163039537,51.03385406,8.080895145800001,24.1438206,49.80716751,3.122614378
49,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,0,2013,10.299637705999999,2.450421751,44.104879272,8.080895145800001,16.368639728399998,52.15941731799999,1.299980709
50,True,False,False,False,False,False,False,False,True,False,False,True,False,1,0,0,0,2013,10.299637705999999,14.51283126,44.104879272,8.080895145800001,16.368639728399998,52.15941731799999,4.869256103
51,False,False,False,False,True,False,True,False,False,False,False,True,False,1,0,0,0,2013,8.89047266,13.738007485999997,44.104879272,8.080895145800001,16.368639728399998,52.15941731799999,7.021654156
52,False,False,False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,2013,8.890472659999999,5.327157591799999,44.104879272,8.080895145800001,16.368639728399998,52.15941731799999,8.92206148
53,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,2013,8.890472659999999,25.946558367799998,44.104879272,8.080895145800001,16.368639728399998,52.15941731799999,13.086228720199996
54,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,2013,13.666659911999998,7.22720983,44.104879272,8.080895145800001,16.368639728399998,52.15941731799999,4.6280359752499995
